treat,non_disc,man_disc,opt_disc,period,round,pair,instruct_pg1_time_prop,instruct_pg1_time_resp,instruct_pg2_time_prop,instruct_pg2_time_resp,risk_lvl_prop,risk_lvl_resp,rat_risk_fl_prop,rat_risk_fl_resp,rat_risk_lvl_prop,rat_risk_lvl_resp,ext_rat_risk_fl_prop,ext_rat_risk_fl_resp,ext_rat_risk_lvl_prop,ext_rat_risk_lvl_resp,risk_stage_time_prop,risk_stage_time_resp,instruct_pg3_time_prop,instruct_pg3_time_resp,instruct_pg4_time_prop,instruct_pg4_time_resp,instruct_pg5_time_prop,instruct_pg5_time_resp,offer,disclose,offer_stage_time,accept,accept_stage_time,reveal_stat_pts_fl,reveal_stat_pts_lvl,reveal_offer_fl,reveal_offer_lvl,prop_know_stat_pts_fl,prd_start_stat_pts,prd_end_stat_pts,term_fl,prd_earn_prop,earn_stage_time_prop,prd_earn_resp,earn_stage_time_resp,rnd_earn_prop,rnd_earn_resp
2,0,1,0,26,3,35,83,84,88,88,7,13,0,0,,,0,1,,13,57,41,70,98,83,84,57,55,38,1,24,1,28,1,100,1,38,1,100,100,0,62,25,38,28,354,246
2,0,1,0,26,3,36,65,86,88,87,6,5,1,1,6,5,1,1,6,5,24,44,69,69,82,83,61,59,70,1,24,0,28,0,,1,70,0,100,100,0,0,29,100,30,50,550
2,0,1,0,26,3,37,87,56,98,90,5,13,1,0,5,,1,1,5,13,32,73,77,79,77,81,53,57,66,1,30,0,23,0,,1,66,1,100,50,0,0,29,100,30,115,485
2,0,1,0,26,3,38,65,82,83,82,3,15,1,1,3,15,1,1,3,15,43,78,69,71,80,76,52,81,40,1,29,1,29,1,100,1,40,1,100,100,0,60,29,40,30,360,240
2,0,1,0,26,3,39,67,65,83,78,7,6,1,1,7,6,1,1,7,6,80,64,70,70,83,83,60,52,50,1,29,0,28,0,,1,50,1,100,50,0,0,30,100,29,95,505
2,0,1,0,26,3,40,64,68,80,80,5,8,1,1,5,8,1,1,5,8,55,56,69,68,82,70,56,55,80,1,30,1,27,1,100,1,80,1,100,100,0,20,29,80,30,270,330
2,0,1,0,26,3,41,65,63,87,81,15,6,1,0,15,,1,1,15,7,86,71,70,70,80,79,53,55,29,1,27,1,27,1,75,1,29,0,50,75,0,71,29,29,25,187,413
2,0,1,0,26,3,42,66,65,78,90,2,9,1,1,2,9,1,1,2,9,58,69,70,73,82,82,53,58,39,1,28,1,9,1,100,1,39,1,75,100,0,61,29,39,29,240,360
2,0,1,0,26,3,43,58,56,81,83,8,4,0,0,,,0,0,,,52,7,68,67,72,83,58,50,50,1,29,1,29,1,100,1,50,1,100,100,0,50,29,50,30,300,300
2,0,1,0,26,3,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,,,,0,100
2,0,1,0,26,3,45,58,57,88,85,10,7,0,1,,7,0,1,,7,78,53,68,68,85,78,64,51,50,1,29,1,28,1,100,1,50,1,100,100,0,50,30,50,28,300,300
2,0,1,0,26,3,46,55,56,84,82,5,4,1,1,5,4,1,1,5,4,52,79,67,69,84,84,57,62,50,1,29,0,28,0,,1,50,1,75,25,0,0,28,100,29,150,450
2,0,1,0,26,3,47,57,58,85,86,7,11,1,1,7,11,1,1,7,11,77,67,67,68,44,84,48,57,50,1,28,1,27,1,100,1,50,1,100,100,0,50,30,50,30,300,300
2,0,1,0,26,3,48,55,54,77,76,7,10,1,0,7,,1,0,7,,59,28,60,62,78,78,53,50,50,1,29,1,26,1,100,1,50,0,100,100,0,50,28,50,29,203,397
2,0,1,0,26,3,49,52,52,77,72,7,10,1,0,7,,1,1,7,11,66,50,61,61,75,79,51,50,50,1,30,1,23,1,100,1,50,1,100,100,0,50,30,50,29,300,300
2,0,1,0,26,3,50,54,54,76,82,5,7,0,1,,7,0,1,,7,57,78,63,59,81,66,53,54,53,1,28,1,27,1,100,1,53,1,100,100,0,47,30,53,30,193,407
2,0,1,0,26,3,51,84,56,92,75,5,6,1,1,5,6,1,1,5,6,91,47,67,62,80,77,57,51,50,1,30,1,28,1,100,1,50,1,100,100,0,50,30,50,29,300,300
2,0,1,0,26,3,52,55,75,83,76,0,7,1,1,0,7,1,1,0,7,97,46,62,62,79,76,56,50,50,1,29,1,29,1,100,1,50,1,75,100,0,50,29,50,30,200,400
2,0,1,0,26,3,53,70,57,90,81,10,6,1,1,10,6,1,1,10,6,41,36,72,60,79,80,56,50,38,1,29,1,27,1,100,1,38,1,100,100,0,62,29,38,28,367,233
2,0,1,0,26,3,54,53,52,79,79,6,7,1,1,6,7,1,1,6,7,44,44,67,67,76,64,50,51,50,1,29,1,25,1,100,1,50,1,75,100,0,50,29,50,28,140,460
2,0,1,0,26,3,55,51,51,79,79,3,8,1,1,3,8,1,1,3,8,62,75,67,67,73,81,52,52,25,1,29,1,27,1,50,1,25,0,25,50,0,75,26,25,29,165,435
2,0,1,0,26,3,56,55,55,79,80,7,5,1,1,7,5,1,1,7,5,38,83,67,67,68,82,52,53,35,1,28,0,26,0,,1,35,1,100,100,0,0,30,100,30,195,405
2,0,1,0,26,3,57,53,54,80,80,10,8,1,0,10,,1,0,10,,80,44,67,51,85,82,53,70,50,1,30,1,29,1,100,1,50,1,100,100,0,50,30,50,28,300,300
2,0,1,0,26,3,58,55,57,91,79,7,5,1,1,7,5,1,1,7,5,85,91,69,71,78,82,46,46,50,1,30,1,28,1,100,1,50,1,75,100,0,50,31,50,29,150,450
2,0,1,0,26,3,59,58,58,88,87,5,4,1,1,5,4,1,1,5,4,66,71,71,69,83,83,47,51,40,1,28,0,24,0,,1,40,1,100,100,0,0,29,100,30,117,483
2,0,1,0,26,3,60,83,58,99,94,7,7,1,1,7,7,1,1,7,7,99,62,94,76,84,81,87,46,75,1,29,1,28,1,100,1,75,1,100,100,0,25,27,75,29,100,500
3,0,0,1,26,3,61,57,54,74,73,8,11,1,0,8,,1,0,8,,94,42,69,68,73,71,54,51,55,0,28,0,29,0,,0,,1,100,50,0,0,30,100,30,175,425
3,0,0,1,26,3,62,22,54,73,73,4,3,1,1,4,3,1,1,4,3,47,56,67,67,71,65,52,45,65,1,26,1,26,1,100,1,65,0,75,100,0,35,30,65,30,75,525
3,0,0,1,26,3,63,76,55,80,74,9,7,0,1,,7,1,1,10,7,39,77,74,69,71,68,56,51,45,1,26,1,27,1,75,1,45,0,50,75,0,55,29,45,30,255,345
3,0,0,1,26,3,64,84,57,78,74,7,3,1,1,7,3,1,1,7,3,58,77,68,67,72,72,55,51,35,0,28,1,28,1,75,1,35,0,50,75,0,65,29,35,29,295,305
3,0,0,1,26,3,65,77,54,73,74,7,15,1,1,7,15,1,1,7,15,65,85,69,69,73,73,51,51,5,0,25,1,24,1,75,1,5,0,50,75,0,95,28,5,27,295,305
3,0,0,1,26,3,66,76,66,88,81,9,9,1,0,9,,1,0,9,,76,53,73,71,69,64,54,57,50,1,28,1,24,1,75,1,50,1,50,75,0,50,29,50,29,260,340
3,0,0,1,26,3,67,52,54,78,81,3,11,1,1,3,11,1,1,3,11,55,34,64,73,66,66,54,54,50,1,27,1,26,1,100,1,50,1,100,100,0,50,24,50,30,320,280
3,0,0,1,26,3,68,63,78,84,78,8,10,1,1,8,10,1,1,8,10,61,85,69,70,70,71,56,55,50,1,27,1,28,1,100,1,50,1,75,100,0,50,26,50,30,325,275
3,0,0,1,26,3,69,87,55,114,77,7,6,1,0,7,,1,0,7,,102,74,69,68,70,68,58,56,50,0,29,1,28,1,100,1,50,1,100,100,0,50,30,50,29,300,300
3,0,0,1,26,3,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,,,,,150,250
3,0,0,1,26,3,71,80,56,99,77,3,7,1,1,3,7,1,1,3,7,92,26,77,66,48,71,56,54,50,1,27,1,26,1,100,1,50,1,100,100,0,50,30,50,26,300,300
3,0,0,1,26,3,72,58,55,79,83,1,7,1,1,1,7,1,1,1,7,89,16,68,68,71,60,48,51,50,1,27,1,28,1,100,1,50,1,100,100,0,50,29,50,27,290,310
3,0,0,1,26,3,73,56,87,78,118,3,4,1,1,3,4,1,1,3,4,57,83,68,95,58,73,49,50,50,1,26,1,28,1,100,1,50,1,75,100,0,50,30,50,30,150,450
3,0,0,1,26,3,74,86,58,106,86,15,6,1,0,15,,1,1,15,7,83,42,68,67,71,63,50,47,80,0,26,0,25,0,,0,,0,75,75,0,0,27,100,27,40,560
3,0,0,1,26,3,75,56,56,78,78,4,8,1,0,4,,1,0,4,,23,10,64,67,70,72,49,48,0,0,27,0,28,0,,0,,0,100,100,0,0,29,100,29,200,400
3,0,0,1,26,3,76,57,55,79,75,2,4,1,1,2,4,1,1,2,4,53,52,68,68,66,41,50,23,65,1,20,1,27,1,100,1,65,1,75,100,0,35,29,65,30,195,405
3,0,0,1,26,3,77,72,58,91,90,4,8,0,0,,,1,0,3,,82,48,83,68,61,70,49,49,50,1,29,1,20,1,100,1,50,1,100,100,0,50,28,50,30,300,300
3,0,0,1,26,3,78,54,56,83,82,1,3,0,1,,3,1,1,2,3,66,90,71,71,74,73,59,59,50,0,26,0,29,0,,0,,1,100,50,0,0,30,100,27,359,241
3,0,0,1,26,3,79,56,86,80,81,2,7,1,1,2,7,1,1,2,7,62,61,68,64,74,67,58,56,0,1,25,0,25,0,,1,0,0,75,25,0,0,29,100,24,30,570
3,0,0,1,26,3,80,55,56,84,84,7,7,1,1,7,7,1,1,7,7,27,95,71,73,68,75,57,60,50,1,27,0,28,0,,1,50,1,100,50,0,0,29,100,30,200,400
3,0,0,1,26,3,81,54,54,85,83,6,9,1,1,6,9,1,1,6,9,37,67,73,73,72,74,58,58,50,1,23,1,28,1,75,1,50,0,50,75,0,50,28,50,30,215,385
3,0,0,1,26,3,82,52,87,75,76,5,6,0,0,,,0,0,,,85,24,70,74,72,70,58,58,10,0,24,1,29,1,100,1,10,1,100,100,0,90,29,10,30,430,170
3,0,0,1,26,3,83,26,78,75,96,7,6,1,1,7,6,1,1,7,6,24,86,65,75,70,74,52,60,69,1,18,1,29,1,100,1,69,1,75,100,0,31,26,69,30,223,377
3,0,0,1,26,3,84,80,54,83,74,8,7,0,1,,7,0,1,,7,74,21,80,66,72,71,59,57,20,0,27,0,29,0,,0,,1,100,50,0,0,28,100,28,260,340
3,0,0,1,26,3,85,53,55,79,84,7,8,0,1,,8,1,1,7,8,29,50,70,68,72,61,51,51,0,0,28,0,27,0,,0,,1,75,75,0,0,30,100,29,120,480
3,0,0,1,26,3,86,87,55,112,78,8,0,0,1,,0,1,1,9,0,30,62,78,71,72,60,61,51,40,1,28,1,28,1,75,1,40,0,50,75,0,60,25,40,28,225,375
3,0,0,1,26,3,87,85,53,117,85,10,6,0,0,,,0,0,,,39,75,75,69,117,65,118,55,19,0,28,1,26,1,75,1,19,0,50,75,0,81,28,19,27,181,419
3,0,0,1,26,3,88,87,52,86,79,11,7,1,1,11,7,1,1,11,7,82,56,80,71,70,67,58,52,0,0,27,0,24,0,,0,,0,50,0,1,0,29,0,28,200,300
3,0,0,1,26,3,89,57,54,83,82,3,9,1,0,3,,1,0,3,,19,20,71,69,66,69,52,50,5,0,28,0,24,0,,0,,1,50,0,1,0,29,0,22,165,335
1,1,0,0,27,3,1,59,-8,83,116,3,8,1,0,3,,1,0,3,,64,61,76,66,75,74,55,53,45,0,26,1,29,1,100,1,45,1,75,100,0,55,29,45,28,215,485
1,1,0,0,27,3,2,77,83,84,94,9,7,1,1,9,7,1,1,9,7,64,60,68,91,74,71,55,54,0,0,27,0,29,0,,0,,0,75,75,0,0,29,100,30,250,450
1,1,0,0,27,3,3,58,58,79,78,5,8,0,1,,8,0,1,,8,63,66,68,66,72,72,50,54,10,0,26,1,29,1,100,1,10,1,100,100,0,90,29,10,30,395,305
1,1,0,0,27,3,4,80,71,83,84,6,2,0,1,,2,0,1,,2,51,68,68,73,73,70,55,56,60,0,27,1,29,1,100,1,60,1,100,100,0,40,29,60,26,358,342
1,1,0,0,27,3,5,78,58,98,76,8,4,1,0,8,,1,0,8,,70,52,68,68,69,75,55,55,1,0,30,1,29,1,100,1,1,1,75,100,0,99,29,1,29,486,214
1,1,0,0,27,3,6,56,80,80,89,6,3,1,1,6,3,1,1,6,3,17,67,66,82,64,75,54,69,50,0,25,0,29,0,,0,,1,100,50,0,0,28,100,30,360,340
1,1,0,0,27,3,7,86,57,87,90,7,15,1,1,7,15,1,1,7,15,76,90,106,72,69,77,74,57,1,0,27,1,28,1,75,1,1,1,50,75,0,99,29,1,31,297,403
1,1,0,0,27,3,8,53,75,76,90,5,7,1,1,5,7,1,1,5,7,32,85,63,63,62,72,49,79,1,0,29,1,28,1,100,1,1,1,100,100,0,99,29,1,23,631,69
1,1,0,0,27,3,9,86,86,88,90,13,8,1,1,13,8,1,1,13,8,82,39,63,64,68,75,55,55,40,0,27,1,25,1,100,1,40,1,75,100,0,60,28,40,29,400,300
1,1,0,0,27,3,10,53,79,81,88,10,11,0,1,,11,0,1,,11,54,78,67,65,81,74,55,54,66,0,28,1,29,1,75,1,66,0,50,75,0,34,29,66,28,270,430
1,1,0,0,27,3,11,55,87,88,89,3,8,1,0,3,,1,0,3,,25,76,67,74,75,73,55,66,46,0,27,0,29,0,,0,,0,100,50,0,0,29,100,30,125,575
1,1,0,0,27,3,12,63,56,82,72,4,7,1,1,4,7,1,1,4,7,78,45,69,66,71,66,56,56,25,0,27,1,28,1,50,1,25,0,25,50,0,75,29,25,29,75,625
1,1,0,0,27,3,13,86,56,81,82,8,5,1,0,8,,1,1,8,6,50,16,64,69,68,76,50,59,30,0,19,1,28,1,100,1,30,1,100,100,0,70,28,30,29,258,442
1,1,0,0,27,3,14,77,88,88,83,8,5,0,1,,5,0,1,,5,-8,61,79,68,77,74,70,56,30,0,23,0,28,0,,0,,0,75,25,0,0,28,100,29,205,495
1,1,0,0,27,3,15,64,56,87,76,7,7,0,1,,7,0,1,,7,65,74,67,67,77,77,57,51,43,0,27,1,30,1,75,1,43,0,50,75,0,57,23,43,28,287,413
1,1,0,0,27,3,16,71,85,77,83,8,7,1,1,8,7,1,1,8,7,64,78,61,64,75,70,58,47,52,0,28,1,28,1,100,1,52,1,75,100,0,48,30,52,29,194,506
1,1,0,0,27,3,17,55,88,81,82,2,7,1,1,2,7,1,1,2,7,52,63,67,70,77,78,57,59,0,0,31,0,30,0,,0,,1,75,75,0,0,28,100,29,161,539
1,1,0,0,27,3,18,83,52,117,79,7,6,1,1,7,6,1,1,7,6,95,74,54,54,75,71,56,58,0,0,29,0,24,0,,0,,1,100,100,0,0,28,100,30,100,600
1,1,0,0,27,3,19,87,53,109,69,6,7,1,1,6,7,1,1,6,7,85,80,95,49,77,71,57,50,40,0,29,0,28,0,,0,,1,75,25,0,0,28,100,29,200,500
1,1,0,0,27,3,20,58,89,75,114,8,4,1,1,8,4,1,1,8,4,73,99,105,55,78,75,60,57,50,0,25,1,29,1,50,1,50,0,25,50,0,50,29,50,30,190,510
1,1,0,0,27,3,21,84,60,105,72,15,7,1,1,15,7,1,1,15,7,75,71,85,54,75,77,57,57,50,0,20,1,29,1,100,1,50,1,100,100,0,50,18,50,29,350,350
1,1,0,0,27,3,22,54,87,80,111,1,8,1,0,1,,1,0,1,,80,78,54,102,76,76,59,62,45,0,24,1,27,1,100,1,45,1,100,100,0,55,26,45,28,360,340
1,1,0,0,27,3,23,73,26,99,78,7,6,1,1,7,6,1,1,7,6,89,40,84,63,75,68,54,52,2,0,30,0,28,0,,0,,1,75,25,0,0,28,100,30,383,317
1,1,0,0,27,3,24,56,87,88,91,7,7,1,1,7,7,1,1,7,7,61,85,68,87,74,66,54,72,50,0,29,1,30,1,50,1,50,0,25,50,0,50,29,50,30,100,600
1,1,0,0,27,3,25,56,86,79,106,4,7,1,1,4,7,1,1,4,7,48,78,68,105,74,92,47,94,20,0,28,0,29,0,,0,,1,100,100,0,0,25,100,27,335,365
1,1,0,0,27,3,26,58,56,79,78,4,8,0,1,,8,0,1,,8,61,78,71,71,76,67,55,51,10,0,29,1,29,1,50,1,10,0,25,50,0,90,28,10,30,422,278
1,1,0,0,27,3,27,86,74,90,101,7,9,1,1,7,9,1,1,7,9,85,81,83,81,62,94,56,57,10,0,29,1,28,1,50,1,10,0,25,50,0,90,23,10,29,160,540
1,1,0,0,27,3,28,73,54,77,74,14,7,1,1,14,7,1,1,14,7,41,70,72,70,56,74,55,57,75,0,26,1,29,1,100,1,75,1,100,100,0,25,27,75,30,310,390
1,1,0,0,27,3,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,,,,,140,360
1,1,0,0,27,3,30,59,71,78,104,1,5,1,1,1,5,1,1,1,5,75,67,72,85,68,75,51,60,60,0,30,0,27,0,,0,,0,100,100,0,0,26,100,30,160,540
2,0,1,0,27,3,31,82,80,99,86,5,5,1,1,5,5,1,1,5,5,41,57,96,66,75,80,88,55,70,1,29,1,27,1,75,1,70,1,50,75,0,30,27,70,30,170,530
2,0,1,0,27,3,32,87,79,92,88,8,9,0,0,,,1,0,8,,67,48,82,68,104,80,80,57,49,1,28,0,18,0,,1,49,0,100,50,0,0,29,100,29,200,500
2,0,1,0,27,3,33,55,57,88,81,7,8,0,1,,8,0,1,,8,62,67,68,67,77,72,58,56,51,1,26,1,26,1,75,1,51,0,50,75,0,49,27,51,25,174,526
2,0,1,0,27,3,34,86,80,85,81,9,6,1,0,9,,1,1,9,7,59,77,68,69,84,85,56,56,50,1,29,1,26,1,100,1,50,1,100,100,0,50,23,50,30,315,385
2,0,1,0,27,3,35,83,84,88,88,7,13,0,0,,,0,1,,13,57,41,70,98,83,84,57,55,38,1,27,0,27,0,,1,38,1,100,50,0,0,23,100,28,354,346
2,0,1,0,27,3,36,65,86,88,87,6,5,1,1,6,5,1,1,6,5,24,44,69,69,82,83,61,59,75,1,27,0,28,0,,1,75,0,100,100,0,0,28,100,28,50,650
2,0,1,0,27,3,37,87,56,98,90,5,13,1,0,5,,1,1,5,13,32,73,77,79,77,81,53,57,80,1,28,1,28,1,75,1,80,0,50,75,0,20,26,80,27,135,565
2,0,1,0,27,3,38,65,82,83,82,3,15,1,1,3,15,1,1,3,15,43,78,69,71,80,76,52,81,40,1,28,1,29,1,100,1,40,1,100,100,0,60,28,40,29,420,280
2,0,1,0,27,3,39,67,65,83,78,7,6,1,1,7,6,1,1,7,6,80,64,70,70,83,83,60,52,54,1,29,1,26,1,75,1,54,0,50,75,0,46,30,54,29,141,559
2,0,1,0,27,3,40,64,68,80,80,5,8,1,1,5,8,1,1,5,8,55,56,69,68,82,70,56,55,20,1,29,0,23,0,,1,20,1,100,100,0,0,28,100,30,270,430
2,0,1,0,27,3,41,65,63,87,81,15,6,1,0,15,,1,1,15,7,86,71,70,70,80,79,53,55,40,1,26,1,29,1,100,1,40,1,75,100,0,60,29,40,24,247,453
2,0,1,0,27,3,42,66,65,78,90,2,9,1,1,2,9,1,1,2,9,58,69,70,73,82,82,53,58,39,1,28,0,27,0,,1,39,1,100,100,0,0,29,100,30,240,460
2,0,1,0,27,3,43,58,56,81,83,8,4,0,0,,,0,0,,,52,7,68,67,72,83,58,50,50,1,29,1,28,1,100,1,50,1,100,100,0,50,30,50,30,350,350
2,0,1,0,27,3,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,,,,0,100
2,0,1,0,27,3,45,58,57,88,85,10,7,0,1,,7,0,1,,7,78,53,68,68,85,78,64,51,50,1,29,1,27,1,100,1,50,1,100,100,0,50,30,50,30,350,350
2,0,1,0,27,3,46,55,56,84,82,5,4,1,1,5,4,1,1,5,4,52,79,67,69,84,84,57,62,50,1,28,1,29,1,50,1,50,0,25,50,0,50,28,50,29,200,500
2,0,1,0,27,3,47,57,58,85,86,7,11,1,1,7,11,1,1,7,11,77,67,67,68,44,84,48,57,50,1,27,1,27,1,100,1,50,1,100,100,0,50,30,50,30,350,350
2,0,1,0,27,3,48,55,54,77,76,7,10,1,0,7,,1,0,7,,59,28,60,62,78,78,53,50,50,1,27,1,27,1,100,1,50,1,100,100,0,50,28,50,28,253,447
2,0,1,0,27,3,49,52,52,77,72,7,10,1,0,7,,1,1,7,11,66,50,61,61,75,79,51,50,50,1,30,1,23,1,100,1,50,1,100,100,0,50,29,50,24,350,350
2,0,1,0,27,3,50,54,54,76,82,5,7,0,1,,7,0,1,,7,57,78,63,59,81,66,53,54,53,1,30,0,23,0,,1,53,1,100,100,0,0,30,100,30,193,507
2,0,1,0,27,3,51,84,56,92,75,5,6,1,1,5,6,1,1,5,6,91,47,67,62,80,77,57,51,50,1,30,1,28,1,100,1,50,1,100,100,0,50,30,50,30,350,350
2,0,1,0,27,3,52,55,75,83,76,0,7,1,1,0,7,1,1,0,7,97,46,62,62,79,76,56,50,40,1,24,0,29,0,,1,40,1,100,50,0,0,30,100,30,200,500
2,0,1,0,27,3,53,70,57,90,81,10,6,1,1,10,6,1,1,10,6,41,36,72,60,79,80,56,50,37,1,30,1,28,1,100,1,37,1,100,100,0,63,29,37,28,430,270
2,0,1,0,27,3,54,53,52,79,79,6,7,1,1,6,7,1,1,6,7,44,44,67,67,76,64,50,51,50,1,30,0,20,0,,1,50,1,100,100,0,0,29,100,29,140,560
2,0,1,0,27,3,55,51,51,79,79,3,8,1,1,3,8,1,1,3,8,62,75,67,67,73,81,52,52,40,1,29,1,28,1,75,1,40,1,50,75,0,60,23,40,29,225,475
2,0,1,0,27,3,56,55,55,79,80,7,5,1,1,7,5,1,1,7,5,38,83,67,67,68,82,52,53,20,1,26,0,25,0,,1,20,0,100,50,0,0,29,100,28,195,505
2,0,1,0,27,3,57,53,54,80,80,10,8,1,0,10,,1,0,10,,80,44,67,51,85,82,53,70,50,1,30,1,28,1,100,1,50,1,100,100,0,50,30,50,29,350,350
2,0,1,0,27,3,58,55,57,91,79,7,5,1,1,7,5,1,1,7,5,85,91,69,71,78,82,46,46,50,1,29,0,28,0,,1,50,1,100,50,0,0,30,100,30,150,550
2,0,1,0,27,3,59,58,58,88,87,5,4,1,1,5,4,1,1,5,4,66,71,71,69,83,83,47,51,38,1,26,0,28,0,,1,38,0,100,100,0,0,30,100,29,117,583
2,0,1,0,27,3,60,83,58,99,94,7,7,1,1,7,7,1,1,7,7,99,62,94,76,84,81,87,46,85,1,25,1,24,1,100,1,85,1,100,100,0,15,30,85,30,115,585
3,0,0,1,27,3,61,57,54,74,73,8,11,1,0,8,,1,0,8,,94,42,69,68,73,71,54,51,55,0,27,1,28,1,75,1,55,0,50,75,0,45,29,55,29,220,480
3,0,0,1,27,3,62,22,54,73,73,4,3,1,1,4,3,1,1,4,3,47,56,67,67,71,65,52,45,70,1,27,0,29,0,,1,70,1,100,100,0,0,28,100,29,75,625
3,0,0,1,27,3,63,76,55,80,74,9,7,0,1,,7,1,1,10,7,39,77,74,69,71,68,56,51,25,1,12,0,27,0,,1,25,1,75,25,0,0,29,100,29,255,445
3,0,0,1,27,3,64,84,57,78,74,7,3,1,1,7,3,1,1,7,3,58,77,68,67,72,72,55,51,34,0,24,1,28,1,100,1,34,1,75,100,0,66,29,34,30,361,339
3,0,0,1,27,3,65,77,54,73,74,7,15,1,1,7,15,1,1,7,15,65,85,69,69,73,73,51,51,50,1,26,1,27,1,100,1,50,1,75,100,0,50,30,50,28,345,355
3,0,0,1,27,3,66,76,66,88,81,9,9,1,0,9,,1,0,9,,76,53,73,71,69,64,54,57,60,1,23,0,27,0,,1,60,1,75,75,0,0,28,100,29,260,440
3,0,0,1,27,3,67,52,54,78,81,3,11,1,1,3,11,1,1,3,11,55,34,64,73,66,66,54,54,40,0,25,0,27,0,,0,,1,100,50,0,0,29,100,29,320,380
3,0,0,1,27,3,68,63,78,84,78,8,10,1,1,8,10,1,1,8,10,61,85,69,70,70,71,56,55,50,1,27,0,28,0,,1,50,1,100,100,0,0,29,100,30,325,375
3,0,0,1,27,3,69,87,55,114,77,7,6,1,0,7,,1,0,7,,102,74,69,68,70,68,58,56,50,0,28,1,28,1,100,1,50,1,100,100,0,50,29,50,28,350,350
3,0,0,1,27,3,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,,,,150,250
3,0,0,1,27,3,71,80,56,99,77,3,7,1,1,3,7,1,1,3,7,92,26,77,66,48,71,56,54,50,1,29,1,27,1,100,1,50,1,100,100,0,50,30,50,30,350,350
3,0,0,1,27,3,72,58,55,79,83,1,7,1,1,1,7,1,1,1,7,89,16,68,68,71,60,48,51,50,1,27,1,28,1,100,1,50,1,100,100,0,50,30,50,30,340,360
3,0,0,1,27,3,73,56,87,78,118,3,4,1,1,3,4,1,1,3,4,57,83,68,95,58,73,49,50,50,1,28,0,28,0,,1,50,1,100,100,0,0,30,100,30,150,550
3,0,0,1,27,3,74,86,58,106,86,15,6,1,0,15,,1,1,15,7,83,42,68,67,71,63,50,47,80,1,25,0,24,0,,1,80,0,75,75,0,0,28,100,25,40,660
3,0,0,1,27,3,75,56,56,78,78,4,8,1,0,4,,1,0,4,,23,10,64,67,70,72,49,48,0,0,26,0,28,0,,0,,0,100,50,0,0,30,100,28,200,500
3,0,0,1,27,3,76,57,55,79,75,2,4,1,1,2,4,1,1,2,4,53,52,68,68,66,41,50,23,67,1,19,1,26,1,100,1,67,1,100,100,0,33,29,67,29,228,472
3,0,0,1,27,3,77,72,58,91,90,4,8,0,0,,,1,0,3,,82,48,83,68,61,70,49,49,50,1,28,1,27,1,100,1,50,1,100,100,0,50,29,50,27,350,350
3,0,0,1,27,3,78,54,56,83,82,1,3,0,1,,3,1,1,2,3,66,90,71,71,74,73,59,59,50,0,27,1,29,1,75,1,50,0,50,75,0,50,28,50,28,409,291
3,0,0,1,27,3,79,56,86,80,81,2,7,1,1,2,7,1,1,2,7,62,61,68,64,74,67,58,56,5,0,27,0,27,0,,0,,0,25,25,0,0,27,100,28,30,670
3,0,0,1,27,3,80,55,56,84,84,7,7,1,1,7,7,1,1,7,7,27,95,71,73,68,75,57,60,55,1,28,1,27,1,75,1,55,0,50,75,0,45,30,55,30,245,455
3,0,0,1,27,3,81,54,54,85,83,6,9,1,1,6,9,1,1,6,9,37,67,73,73,72,74,58,58,50,1,20,1,23,1,100,1,50,1,75,100,0,50,27,50,30,265,435
3,0,0,1,27,3,82,52,87,75,76,5,6,0,0,,,0,0,,,85,24,70,74,72,70,58,58,50,1,25,1,29,1,100,1,50,1,100,100,0,50,28,50,30,480,220
3,0,0,1,27,3,83,26,78,75,96,7,6,1,1,7,6,1,1,7,6,24,86,65,75,70,74,52,60,25,1,26,0,28,0,,1,25,1,100,50,0,0,28,100,30,223,477
3,0,0,1,27,3,84,80,54,83,74,8,7,0,1,,7,0,1,,7,74,21,80,66,72,71,59,57,50,0,28,1,29,1,75,1,50,0,50,75,0,50,30,50,29,310,390
3,0,0,1,27,3,85,53,55,79,84,7,8,0,1,,8,1,1,7,8,29,50,70,68,72,61,51,51,0,0,30,0,27,0,,0,,0,75,25,0,0,30,100,28,120,580
3,0,0,1,27,3,86,87,55,112,78,8,0,0,1,,0,1,1,9,0,30,62,78,71,72,60,61,51,40,1,27,1,26,1,100,1,40,1,75,100,0,60,20,40,29,285,415
3,0,0,1,27,3,87,85,53,117,85,10,6,0,0,,,0,0,,,39,75,75,69,117,65,118,55,18,0,25,0,25,0,,0,,1,75,75,0,0,28,100,29,181,519
3,0,0,1,27,3,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,,,,,200,300
3,0,0,1,27,3,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,,,,,165,335
1,1,0,0,28,3,1,59,-8,83,116,3,8,1,0,3,,1,0,3,,64,61,76,66,75,74,55,53,0,0,29,1,27,1,100,1,0,1,100,100,0,100,30,0,27,315,485
